,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
0,PSO J232.5248-02.1210,-999,-999,-999,105452325246985268,3501276000003678,386121854881373,0,11623777636031,10545,1,1290,43,0.81788405386534,3501276,89901,3,512024576,7,61,232.52476257,-2.12096265,0.0010000000474974,0.0010000000474974,232.52475882085312,-2.1209743908275023,0.001852408739507,0.0018520914205903,5.379357819127497,-3.830115601815424,1.263212874039484,1.2628899863544718,56169.10404644814,6.27195930480957,-0.6080017261085947,-0.7930726294282692,-0.0370095325652826,230.681787808794,16.350379888506072,1.902863772198692,41.89408668878066,-999,5,81,15,22,17,13,14,0.9996160268783568,20.637699127197266,0.0338869988918304,0.1405410021543502,13,20.34830093383789,20.80870056152344,20.07509994506836,0.0530540011823177,0.2292460054159164,15,20.117799758911133,0.0468069985508918,0.1719170063734054,15,16892216,0.999692976474762,19.539400100708008,0.0151110002771019,0.0858659967780113,15,19.34650039672852,19.594200134277344,18.733200073242188,0.0171709991991519,0.0720380023121833,20,18.967300415039062,0.0238830000162124,0.1056710034608841,20,16892216,0.9993540048599244,18.71649932861328,0.0435930006206035,0.0824709981679916,10,18.586700439453125,18.82690048217773,18.15509986877441,0.0158929992467165,0.1160989999771118,12,18.16110038757324,0.0456119999289512,0.0794719979166984,12,16892216,0.99965500831604,18.53420066833496,0.0415810011327266,0.144005998969078,11,18.28689956665039,18.71759986877441,17.785400390625,0.0111579997465014,0.069141000509262,13,17.968900680541992,0.0293879993259906,0.0920049995183944,13,16892216,0.9993879795074464,18.26889991760254,0.0265919994562864,0.1208579987287521,11,18.06629943847656,18.42530059814453,17.63520050048828,0.0263640005141496,0.4625769853591919,12,17.69659996032715,0.0173179991543293,0.3086450099945068,12,16892216,0.052980061119114,1100129.0,0.23283836,0.8823168359050251,943.0223053591714,-21.26679617397508,0.0001311216902898
22,PSO J232.5665-02.0730,-999,-999,-999,105512325665402933,3501276000009525,386121854887220,0,11623791288151,10551,1,1290,43,0.729823427023202,3501276,89901,3,444915712,7,53,232.56650961,-2.07293683,0.0010000000474974,0.0010000000474974,232.56651206813905,-2.072956700141701,0.005100700462525,0.005100700462525,5.146559778976908,2.905503365786595,3.646811332713322,3.646811332713322,56117.46706733946,7.307853698730469,-0.607442267334426,-0.7935398391494463,-0.0361720270137405,230.7112543273855,16.407364353609594,1.9883116722826109,41.89323952311983,-999,5,79,17,22,19,13,8,0.9995390176773072,21.3617000579834,0.0401500016450881,0.1809480041265487,17,20.97960090637207,21.65329933166504,21.176300048828125,0.0633490011096,0.233813002705574,17,21.118099212646484,0.0469929985702037,0.2115290015935897,17,115000,0.9996489882469176,20.88010025024414,0.0288089998066425,0.1642239987850189,20,20.394399642944336,21.0,20.36079978942871,0.025815999135375,0.131314992904663,22,20.32250022888184,0.0263599995523691,0.1271030008792877,22,16892216,0.999871015548706,20.14859962463379,0.0483170002698898,0.1963450014591217,19,19.83679962158203,20.50169944763184,19.892099380493164,0.0495770014822483,0.1975110024213791,17,19.77829933166504,0.0479639992117881,0.2443690001964569,19,16892216,0.9994699954986572,20.080900192260746,0.0462090000510215,0.188737004995346,12,19.749799728393555,20.31369972229004,19.65690040588379,0.0603150017559528,0.222253993153572,12,19.646900177001957,0.0565119981765747,0.2165289968252182,12,16892216,0.9992160201072692,19.789899826049805,0.0305439997464418,0.0880850031971931,7,19.697900772094727,19.90730094909668,19.464799880981445,0.0819379985332489,0.2591260075569153,7,19.30590057373047,0.1032619997859001,0.1957930028438568,7,16892216,0.0589113776675991,1100151.0,0.2649179,0.2378949132817096,1064.2505550666433,-20.16536122743342,3.732989086508087e-05
121,PSO J232.5574-02.1103,-999,-999,-999,105462325574898022,3501276000008354,386121854886049,0,11623778199584,10546,1,1290,43,0.141908590814014,3501276,89901,3,444915712,7,53,232.55742681,-2.11033094,0.0010000000474974,0.0010000000474974,232.55741614414896,-2.110340231032967,0.0028838597773511,0.0028838597773511,-8.903356398581378,5.356276812884886,1.9531356179856985,1.9531356179856985,56208.20946832941,7.487442970275879,-0.6075537592261774,-0.793424488154988,-0.036824057980282,230.71190738439887,16.368898569586182,1.9420859889686204,41.8760451755339,-999,5,75,12,20,20,12,11,0.9991379976272584,21.04450035095215,0.0414730012416839,0.107474997639656,12,20.872299194335938,21.27090072631836,20.751300811767575,0.0760079994797706,0.2708370089530945,12,20.71529960632324,0.0858040004968643,0.2637790143489837,12,16892216,0.9996190071105956,20.061599731445312,0.0150159997865557,0.0915329977869987,17,19.844200134277344,20.1924991607666,19.56319999694824,0.0192189998924732,0.1009370014071464,19,19.589000701904297,0.0163519997149705,0.0890410020947456,19,16892216,0.999701976776123,19.304399490356445,0.0396899990737438,0.1335680037736892,16,19.12260055541992,19.548900604248047,19.03720092773437,0.0140030002221465,0.1653169989585876,18,18.99399948120117,0.0218139998614788,0.157477006316185,18,16892216,0.999680995941162,19.242599487304688,0.0188490003347396,0.1262879967689514,9,18.9817008972168,19.36479949951172,18.76889991760254,0.0230010002851486,0.0997420027852058,12,18.79129981994629,0.0200040005147457,0.1181230023503303,12,16892216,0.9993230104446412,18.901899337768555,0.0348640009760856,0.1325410008430481,8,18.611499786376957,18.97920036315918,18.37820053100586,0.0884310007095336,0.222009003162384,8,18.40180015563965,0.0586489997804164,0.1758909970521927,10,16892216,0.0635463603682776,1100250.0,0.23688744,0.5177450606201668,958.4404293705684,-20.680458641305464,7.396958913998423e-05
157,PSO J232.4634-02.1052,-999,-999,-999,105472324633984245,3501237000000583,385859861873233,0,11623754474895,10547,1,1290,43,0.6216651831024,3501237,89840,3,503635968,7,60,232.46340733,-2.10518382,0.0010000000474974,0.0010000000474974,232.46341435062092,-2.105202530752145,0.0003618085988427,0.0003637236173564,-5.243903189609455,-4.745174078733253,0.2716669197663036,0.2736893647442027,56211.9711652745,14.804621696472168,-0.6088566749104075,-0.7924292584727807,-0.0367344488637194,230.6158203616467,16.35016627461543,1.8657771697899832,41.95105552440703,-999,5,94,17,28,23,13,13,0.9996970295906068,17.208200454711914,0.0022009999956935,0.0090789999812841,12,17.189599990844727,17.21780014038086,17.279800415039062,0.004240000154823,0.0185049995779991,13,17.21179962158203,0.0026350000407546,0.0146639999002218,13,115000,0.999714970588684,16.729299545288086,0.0022789998911321,0.0159970000386238,23,16.717599868774414,16.777599334716797,16.780500411987305,0.0024510000366717,0.0186330005526542,24,16.727399826049805,0.0028009999077767,0.0139009999111294,25,115000,0.9991220235824584,16.516000747680664,0.0027850000187754,0.0118640000000596,16,16.489099502563477,16.539899826049805,16.5856990814209,0.0043649999424815,0.0181019995361566,19,16.518299102783203,0.0024530000519007,0.0120599996298551,19,115000,0.9996820092201232,16.44339942932129,0.0045250002294778,0.013128999620676,12,16.4197998046875,16.467500686645508,16.506099700927734,0.0037279999814927,0.0173599999397993,13,16.44659996032715,0.0039889998733997,0.0080350004136562,13,115000,0.9990260004997252,16.377099990844727,0.0039009999018162,0.0183329991996288,12,16.332799911499023,16.396099090576172,16.459699630737305,0.0096070002764463,0.0650959983468055,11,16.38249969482422,0.0085869999602437,0.0466490015387535,12,115000,0.0559477523241703,1100286.0,0.052854482,0.8471654571932584,223.64174489930096,-20.373672526447727,0.001024149285778
217,PSO J232.4775-02.1013,-999,-999,-999,105472324773828932,3501237000000606,385859861873258,0,11623754425298,10547,1,1290,43,0.268532972101619,3501237,89840,3,503635968,7,60,232.47743719,-2.10122998,0.0010000000474974,0.0010000000474974,232.47744317130147,-2.1012473775743854,0.0013907086406748,0.0014007971613987,10.682552911400172,-8.28317956374312,1.2379989708263324,1.2412290888324071,55975.62693465376,2.4962990283966064,-0.6086641740981408,-0.7925803220188302,-0.0366654649221237,230.6289292776208,16.357537295668354,1.8820318270874192,41.94290735288375,-999,5,72,3,24,20,12,13,0.9995430111885072,21.8518009185791,0.1687989979982376,0.3496449887752533,3,21.44890022277832,22.137800216674805,-999.0,-999.0,-999.0,3,21.0625,0.1834889948368072,0.2952179908752441,3,16892216,0.9994890093803406,20.7504997253418,0.0126310000196099,0.0948000028729438,22,20.49650001525879,20.95870018005371,20.835100173950195,0.0181789994239807,0.1737120002508163,23,20.744600296020508,0.0094250002875924,0.1633889973163604,23,115000,0.9993289709091188,18.497800827026367,0.0084690004587173,0.0361460000276565,17,18.46969985961914,18.60759925842285,18.62579917907715,0.0103329997509717,0.0554580017924308,17,18.515499114990234,0.009537000209093,0.040972001850605,17,115000,0.9996410012245178,17.460800170898438,0.0034920000471174,0.0142639996483922,11,17.44499969482422,17.491600036621094,17.53890037536621,0.007675000000745,0.0332980006933212,11,17.467599868774414,0.0066359997726976,0.027488999068737,11,115000,0.9997270107269288,16.928300857543945,0.0071899998001754,0.0361139997839927,12,16.895599365234375,17.023000717163086,16.99970054626465,0.0133769996464252,0.0694179981946945,12,16.923500061035156,0.006426999811083,0.0465629994869232,12,115000,0.0428073950100974,1100346.0,0.2737767,0.6380508690325889,1097.3545995624634,-19.809679400373625,2.5303336059063076e-05
253,PSO J232.5190-02.0874,-999,-999,-999,105492325189625502,3501276000002802,386121854880497,0,11623789094039,10549,1,1290,43,0.510762043772975,3501276,89901,3,503635968,7,60,232.51896153,-2.08742046,0.0010000000474974,0.0010000000474974,232.5189629914145,-2.0874392120914225,0.0001915603908469,0.0001921366004711,-13.313313822519785,-0.2647782919134531,0.1328278061315577,0.1298572256862257,56134.29891014594,314.6073608398437,-0.608095024228413,-0.7930281760359366,-0.0364246279563918,230.66712624141184,16.38136801999306,1.932224834791585,41.92017649928641,-999,5,99,23,28,20,15,13,0.9997940063476562,16.068899154663086,0.0016860000323504,0.0074599999934434,18,16.056400299072266,16.082700729370117,16.122299194335938,0.0018510000081732,0.0084610003978014,22,16.0625,0.0016039999900385,0.0077729998156428,22,115000,0.9999240040779114,15.62310028076172,0.0017729999963194,0.008755000308156,22,15.609999656677246,15.640600204467772,15.666099548339844,0.0032399999909102,0.015000999905169,27,15.61709976196289,0.002208000048995,0.0079760001972317,27,115000,0.999219000339508,15.425600051879885,0.0032069999724626,0.0078910002484917,15,15.413000106811523,15.439900398254396,15.48289966583252,0.0032059999648481,0.0111750001087784,17,15.4173002243042,0.001973999897018,0.0085429996252059,17,115000,0.9995689988136292,15.347800254821776,0.0016799999866634,0.0065049999393522,10,15.334099769592283,15.357099533081056,15.409199714660645,0.00242600007914,0.0108369998633861,14,15.34630012512207,0.0014789999695494,0.0051589999347925,14,115000,0.9992169737815856,15.28380012512207,0.0050470000132918,0.0214060004800558,13,15.24940013885498,15.318599700927734,15.325900077819824,0.0049430001527071,0.0120379999279975,13,15.289999961853027,0.0034219999797642,0.0178239997476339,13,115000,0.0201067727824975,1100382.0,0.039855443,0.8184109688370755,169.14753329324782,-20.875601300753917,0.0028425570043149
366,PSO J232.5595-02.0576,-999,-999,-999,105532325594561362,3501276000008617,386121854886312,0,11623791241789,10553,1,1290,43,0.835293459552613,3501276,89901,3,503635968,7,60,232.55945749,-2.05755904,0.0010000000474974,0.0010000000474974,232.55945645524653,-2.057577086496778,0.0006048665242266,0.0006011145030783,-6.502415353512422,-21.655171277830867,0.4302589249961351,0.4199064424866332,56118.45760092531,38.74384689331055,-0.6075458630094727,-0.793472711045859,-0.0359037764811723,230.70010087751456,16.420461703567007,1.99797212793834,41.90854660299076,-999,5,82,20,24,20,8,10,0.9997779726982116,17.968700408935547,0.0031250000465661,0.016169000416994,20,17.933799743652344,18.001800537109375,18.051000595092773,0.0054290001280605,0.0278779994696378,20,17.97130012512207,0.0038290000520646,0.0205969996750354,20,115000,0.9995650053024292,17.533599853515625,0.0034499999601393,0.0153599996119737,24,17.5093994140625,17.572799682617188,17.59239959716797,0.0057959998957812,0.0392999984323978,24,17.53260040283203,0.002519000088796,0.0082869995385408,24,115000,0.9991580247879028,17.319400787353516,0.0038570000324398,0.0134180001914501,15,17.306100845336914,17.34749984741211,17.386499404907227,0.0067969998344779,0.0442899987101554,16,17.31100082397461,0.0042469999752938,0.0242570005357265,16,115000,0.9993410110473632,17.24169921875,0.0056199999526143,0.0195160005241632,8,17.202499389648438,17.266199111938477,17.286800384521484,0.0059790001250803,0.0202830005437135,8,17.21489906311035,0.0054359999485313,0.0191420000046491,8,115000,0.9990620017051696,17.181900024414062,0.00891700014472,0.0895320028066635,9,17.108400344848633,17.39069938659668,17.256900787353516,0.0434460006654262,0.1857659965753555,9,17.093799591064453,0.0366629995405674,0.220998004078865,9,115000,0.0534945526699331,1100495.0,0.06744889,0.7606040671804271,284.42313068481525,-20.086515364836977,0.0004860448222515
398,PSO J232.5680-02.0580,-999,-999,-999,105532325681270901,3501276000009738,386121854887433,0,11623791272991,10553,1,1290,43,0.259486424978344,3501276,89901,3,444915712,7,53,232.56805547,-2.05795812,0.0010000000474974,0.0010000000474974,232.56805612057084,-2.057984339330265,0.0103043201385002,0.0103043201385002,14.960039769892338,9.25262676343304,7.787860084394394,7.787860084394394,56206.22862780034,4.7329607009887695,-0.6074266067529656,-0.7935636875012285,-0.0359108798002885,230.7088607191725,16.42225698177478,2.0050238738599964,41.90174359421677,-999,5,54,7,23,14,9,1,0.9989269971847534,21.990699768066406,0.078244999051094,0.1972369998693466,5,21.68600082397461,22.098499298095703,21.778200149536133,0.17637999355793,0.4573760032653808,5,21.804500579833984,0.2448360025882721,0.5106840133666992,5,16892216,0.9992290139198304,21.527000427246094,0.0310650002211332,0.1626439988613128,17,21.04980087280273,21.709699630737305,21.259300231933597,0.0674989968538284,0.2203209996223449,18,21.21649932861328,0.039266999810934,0.1790280044078827,18,16892216,0.999234974384308,20.997100830078125,0.063969001173973,0.1602499932050705,12,20.755199432373047,21.17959976196289,20.89299964904785,0.0475860014557838,0.1563850045204162,11,20.8341007232666,0.0692339986562728,0.3261820077896118,12,115000,0.9992930293083192,20.897600173950195,0.1134449988603591,0.3599869906902313,9,20.24679946899414,21.06489944458008,20.527299880981445,0.085496000945568,0.4076929986476898,9,20.50539970397949,0.0516089983284473,0.1548749953508377,9,16892216,0.9984790086746216,20.105300903320312,0.1904609948396682,-999.0,1,20.105300903320312,20.105300903320312,-999.0,-999.0,-999.0,1,20.25,0.1904609948396682,-999.0,1,115000,0.0617707207470539,1100527.0,0.36046326,0.2776099471778984,1412.7728546810793,-19.88383292916607,1.634513411090194e-05
433,PSO J232.4837-02.0219,-999,-999,-999,105572324836614126,3501237000000616,385859861873269,0,11623785248371,10557,1,1290,43,0.630855413741297,3501237,89840,3,503635968,7,60,232.48364203,-2.02188146,0.0010000000474974,0.0010000000474974,232.4836536566972,-2.021900333463646,0.0013045061053158,0.0013019795777274,-8.782685412896033,0.5240553407620343,0.9215481454677964,0.9144338622918856,56034.7528953936,4.226308345794678,-0.6086085988876203,-0.7926858075715553,-0.0352814942240101,230.61429090033977,16.435878016187406,1.9688725998071983,41.989439574967136,-999,5,91,25,27,16,10,13,0.999737024307251,20.55599975585937,0.0225050002336502,0.0896439999341964,21,20.377199172973636,20.743200302124023,20.72260093688965,0.0316639989614486,0.1366759985685348,21,20.63800048828125,0.0279280003160238,0.1617780029773712,21,115000,0.9999110102653505,19.22470092773437,0.0065009999088943,0.0466709993779659,22,19.09429931640625,19.332000732421875,19.303600311279297,0.0099339997395873,0.0875379964709281,23,19.21529960632324,0.0085359998047351,0.0415919981896877,23,115000,0.9992129802703856,18.125999450683597,0.0054379999637603,0.0235309991985559,12,18.10429954528809,18.1697998046875,18.23970031738281,0.0103569999337196,0.040437001734972,14,18.140600204467773,0.0099759995937347,0.0356639996170997,14,115000,0.999541997909546,17.660400390625,0.0078849997371435,0.0191699992865324,9,17.62030029296875,17.672500610351562,17.723100662231445,0.0115170003846287,0.038391001522541,10,17.652799606323242,0.0091479998081922,0.0231139995157718,10,115000,0.999421000480652,17.381099700927734,0.0093430001288652,0.0903870016336441,11,17.12190055847168,17.443599700927734,17.499399185180664,0.016372999176383,0.054186999797821,11,17.39940071105957,0.0133440000936388,0.0522070005536079,11,115000,0.0544827901789137,1100562.0,0.37150162,0.7804421375876556,1451.8357552013606,-21.940395703122743,0.0001028781878141
477,PSO J232.4705-02.0226,-999,-999,-999,105572324704683296,3501237000002449,385859861876090,0,11623785612442,10557,1,1290,43,0.205781893996319,3501237,89840,3,444915712,7,53,232.470469,-2.02261203,0.0010000000474974,0.0010000000474974,232.47048274903784,-2.022629380851235,0.0037349593679243,0.0037349593679243,-0.1372216697074284,12.120364521497416,2.885563290389581,2.885563290389581,56159.5281709744,9.98219108581543,-0.608790528488959,-0.7925455262140557,-0.0352942105765166,230.60121408628515,16.431847316969122,1.9566926231475248,41.999011342044746,-999,5,69,17,18,15,8,11,0.9996070265769958,21.403499603271484,0.0416469983756542,0.1261139959096908,10,21.25909996032715,21.642200469970703,20.63940048217773,0.0796609967947006,0.3669979870319366,10,20.704500198364254,0.0807240009307861,0.2845929861068725,10,16892216,0.9997749924659728,20.38610076904297,0.0282370001077651,0.138277992606163,13,20.074800491333008,20.518999099731445,19.52280044555664,0.0235389992594718,0.2036049962043762,17,19.64970016479492,0.0325849987566471,0.1694519966840744,17,16892216,0.999351978302002,19.51919937133789,0.0388810001313686,0.1073789969086647,12,19.35980033874512,19.68560028076172,18.93989944458008,0.0327299982309341,0.1016789972782135,14,18.94820022583008,0.0403489992022514,0.1500319987535476,14,16892216,0.9996579885482788,19.36009979248047,0.0039470000192523,0.0507449992001056,4,19.376300811767575,19.421300888061523,18.556299209594727,0.02772600017488,0.0767069980502128,7,18.60260009765625,0.0425320006906986,0.0938220024108886,7,16892216,0.9993129968643188,18.96389961242676,0.0509659983217716,0.1966969966888427,10,18.589399337768555,19.213600158691406,18.35099983215332,0.0398840010166168,0.1423439979553222,10,18.40519905090332,0.0318499989807605,0.1237739995121955,10,16892216,0.0608339978899993,1100606.0,0.28140798,0.4775671100132425,1125.7411982713604,-20.95271433383986,6.88983170001564e-05
